label_id,label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41
0,CLOSED,0.00000000,0.00000000,-0.13106934,-0.04326314,-0.21976580,-0.19245033,-0.23649358,-0.34444325,-0.21072914,-0.46390190,-0.13279688,-0.43198597,-0.13521079,-0.62095248,-0.13058283,-0.74571659,-0.12242231,-0.85449142,-0.05309901,-0.45766419,-0.05566012,-0.67289320,-0.05501554,-0.81732628,-0.05524502,-0.94273068,0.02045713,-0.43945909,0.01849958,-0.64974045,0.01550948,-0.78398232,0.01343661,-0.90083782,0.09706130,-0.38480710,0.09698304,-0.54143913,0.09261215,-0.64592213,0.08426742,-0.74169991
0,CLOSED,0.00000000,0.00000000,-0.13288482,-0.05297845,-0.21561375,-0.20435270,-0.22767409,-0.35836318,-0.22101540,-0.48575840,-0.13093689,-0.43417029,-0.13263319,-0.62393700,-0.12944773,-0.74816783,-0.12243196,-0.85762864,-0.05215920,-0.45922838,-0.05457000,-0.67471457,-0.05451497,-0.81917537,-0.05427823,-0.94542113,0.01904477,-0.44229045,0.01965330,-0.64742461,0.01715317,-0.77838252,0.01417581,-0.89377107,0.09452005,-0.39170269,0.09817691,-0.54593903,0.09531675,-0.64794938,0.08728252,-0.74183461
0,CLOSED,0.00000000,0.00000000,-0.13695589,-0.05590226,-0.21430769,-0.21343630,-0.22360564,-0.37134607,-0.22555752,-0.50197324,-0.12914996,-0.44149793,-0.13458780,-0.62910334,-0.13264623,-0.75193684,-0.12662261,-0.86135076,-0.04958389,-0.46781936,-0.05266542,-0.68082007,-0.05235159,-0.82281087,-0.05318888,-0.94683713,0.02031203,-0.44905231,0.01857020,-0.65414820,0.01506049,-0.78609818,0.01206451,-0.90036279,0.09526887,-0.39587995,0.09615579,-0.55073521,0.09050595,-0.65393262,0.07952708,-0.74815535
0,CLOSED,0.00000000,0.00000000,-0.13725211,-0.05097764,-0.21720429,-0.20733161,-0.22892684,-0.36715919,-0.22919017,-0.50101468,-0.13490752,-0.43732534,-0.13822221,-0.62544646,-0.13365057,-0.75004734,-0.12558508,-0.86117923,-0.05514118,-0.46392060,-0.05850675,-0.67699704,-0.05754304,-0.82096333,-0.05837365,-0.94658794,0.01626552,-0.44419425,0.01268915,-0.65232810,0.00959916,-0.78622777,0.00717728,-0.90391151,0.09325559,-0.39008485,0.09319348,-0.54631327,0.08791541,-0.65193929,0.07773002,-0.74952722
0,CLOSED,0.00000000,0.00000000,-0.13707279,-0.05612138,-0.21637357,-0.21421441,-0.22582523,-0.37211453,-0.22222849,-0.50204508,-0.13023614,-0.44159503,-0.13561665,-0.63007946,-0.13377635,-0.75491402,-0.12786514,-0.86607255,-0.05279455,-0.46649784,-0.05612873,-0.67901421,-0.05563998,-0.82187692,-0.05571280,-0.94807951,0.01492582,-0.44890804,0.01570702,-0.65139211,0.01368116,-0.78339164,0.01117480,-0.89877606,0.08772983,-0.39870250,0.09220817,-0.55320987,0.09035233,-0.65611792,0.08308875,-0.75061303
0,CLOSED,0.00000000,0.00000000,-0.13709312,-0.05896756,-0.21576948,-0.21732335,-0.22689045,-0.37696924,-0.22505458,-0.50909746,-0.13023707,-0.44417176,-0.13571786,-0.63024234,-0.13169293,-0.75322739,-0.12323787,-0.86375303,-0.05294404,-0.47105720,-0.05641918,-0.68338148,-0.05449244,-0.82439153,-0.05252973,-0.94810240,0.01620617,-0.45403384,0.01412040,-0.65697468,0.01221476,-0.79000666,0.01139108,-0.90751343,0.08990871,-0.40282425,0.09107469,-0.55759827,0.08795274,-0.66111907,0.08108183,-0.75664912
0,CLOSED,0.00000000,0.00000000,-0.13747427,-0.05835335,-0.21538869,-0.21715720,-0.22700221,-0.37563265,-0.22619753,-0.50697348,-0.13282712,-0.44337906,-0.13598652,-0.63139699,-0.13119800,-0.75487265,-0.12207460,-0.86599608,-0.05460532,-0.46888380,-0.05736192,-0.68162608,-0.05528666,-0.82360222,-0.05365375,-0.94786605,0.01564311,-0.45064346,0.01448917,-0.65267300,0.01214821,-0.78566570,0.00977279,-0.90289675,0.09053022,-0.39921932,0.09166681,-0.55577803,0.08736985,-0.65933214,0.07841276,-0.75496952
0,CLOSED,0.00000000,0.00000000,-0.13527055,-0.06794692,-0.21044600,-0.22452940,-0.21788966,-0.37920381,-0.21994932,-0.50839426,-0.12778969,-0.44727176,-0.13160817,-0.63031937,-0.12778891,-0.75201872,-0.12055308,-0.86151974,-0.05033788,-0.47329597,-0.05099562,-0.68647645,-0.04949030,-0.82647992,-0.04921948,-0.94965172,0.01781323,-0.45603159,0.01916264,-0.65787766,0.01627554,-0.78906913,0.01253246,-0.90456426,0.08939614,-0.40423582,0.09335823,-0.55710329,0.09053516,-0.65927441,0.08278509,-0.75311024
2,OPEN,0.00000000,0.00000000,-0.10924629,-0.06805960,-0.19527756,-0.17624442,-0.26435156,-0.26720163,-0.33238335,-0.32851975,-0.08045167,-0.38386525,-0.11028477,-0.54037599,-0.12514686,-0.64187744,-0.13373040,-0.73258636,0.00118598,-0.40027598,0.01441311,-0.58073619,0.02398964,-0.69804492,0.03257093,-0.80137361,0.06876547,-0.37008369,0.11899196,-0.52597198,0.15211244,-0.63586603,0.17811752,-0.73553191,0.12314098,-0.30813756,0.18743179,-0.40918755,0.23033953,-0.48409758,0.26578079,-0.55764668
2,OPEN,0.00000000,0.00000000,-0.11074618,-0.06696980,-0.19717089,-0.17494561,-0.26608102,-0.26564235,-0.33298499,-0.32737279,-0.08248636,-0.38208145,-0.11195766,-0.53846394,-0.12651986,-0.64030516,-0.13456391,-0.73171069,-0.00082087,-0.39929255,0.01171645,-0.57993096,0.02125394,-0.69776142,0.03054762,-0.80137490,0.06637154,-0.37005323,0.11689340,-0.52530438,0.15086767,-0.63555100,0.17789213,-0.73570265,0.12042935,-0.30939358,0.18565818,-0.40784926,0.22912761,-0.48187073,0.26517742,-0.55558781
2,OPEN,0.00000000,0.00000000,-0.11039560,-0.06826478,-0.19812839,-0.17410356,-0.26794836,-0.26638136,-0.33586240,-0.33057692,-0.08429759,-0.38089875,-0.11389462,-0.53655545,-0.12896738,-0.63744159,-0.13740562,-0.72776490,-0.00311007,-0.39898114,0.01028039,-0.58134309,0.02015317,-0.69845496,0.02947226,-0.80068775,0.06468805,-0.36995979,0.11615552,-0.52655181,0.15022769,-0.63511002,0.17722077,-0.73345959,0.11974584,-0.30886957,0.18433296,-0.40897614,0.22741078,-0.48258532,0.26321950,-0.55478906
2,OPEN,0.00000000,0.00000000,-0.11109639,-0.06490100,-0.19812410,-0.17136277,-0.26740915,-0.26360326,-0.33574034,-0.32594864,-0.08407953,-0.38124405,-0.11369857,-0.53618298,-0.12928510,-0.63733205,-0.13826975,-0.72707864,-0.00214115,-0.39882550,0.01148896,-0.57943132,0.02149301,-0.69673042,0.03116468,-0.79957371,0.06558038,-0.36986122,0.11664130,-0.52614799,0.15091133,-0.63413259,0.17792511,-0.73141683,0.12078765,-0.31002353,0.18540957,-0.41216846,0.22876570,-0.48689977,0.26482763,-0.56000934
2,OPEN,0.00000000,0.00000000,-0.11078631,-0.06545489,-0.19845725,-0.17274526,-0.26829867,-0.26550460,-0.33742562,-0.32594719,-0.08492832,-0.38203138,-0.11424099,-0.53504441,-0.12955956,-0.63561304,-0.13840289,-0.72505033,-0.00349852,-0.40036085,0.01001694,-0.58094038,0.01973861,-0.69818886,0.02890722,-0.80157753,0.06380732,-0.37120509,0.11471081,-0.52857307,0.14816379,-0.63777944,0.17420565,-0.73651112,0.11834073,-0.31071150,0.18259686,-0.41235781,0.22528987,-0.48729340,0.26046523,-0.56074910
2,OPEN,0.00000000,0.00000000,-0.11106022,-0.06485240,-0.19773236,-0.17010745,-0.26948743,-0.26296805,-0.34194964,-0.32216683,-0.08344528,-0.37884731,-0.11356081,-0.53321058,-0.13029105,-0.63345911,-0.14085227,-0.72456740,-0.00260990,-0.39678393,0.01101371,-0.57544266,0.01851289,-0.69285600,0.02503166,-0.80048245,0.06458251,-0.36965264,0.11561731,-0.52583936,0.14846006,-0.63474494,0.17299588,-0.73511450,0.11876658,-0.31209913,0.18185088,-0.41568430,0.22347454,-0.49092273,0.25740655,-0.56483617
2,OPEN,0.00000000,0.00000000,-0.11098373,-0.06646642,-0.19873821,-0.17581819,-0.27148319,-0.26983550,-0.34278563,-0.32703109,-0.08594246,-0.38259568,-0.11668254,-0.53639309,-0.13323823,-0.63632887,-0.14334761,-0.72693618,-0.00520182,-0.40120957,0.00672603,-0.57922064,0.01370673,-0.69658502,0.01987701,-0.80342719,0.06185529,-0.37428375,0.11366587,-0.53061406,0.14519365,-0.64037147,0.16796589,-0.74031795,0.11584174,-0.31618519,0.17930758,-0.42117735,0.21988356,-0.49699705,0.25261738,-0.57110095
2,OPEN,0.00000000,0.00000000,-0.11042988,-0.06615151,-0.20040843,-0.17419524,-0.27361838,-0.26562299,-0.34359374,-0.32428522,-0.08816670,-0.38379947,-0.12071648,-0.53751581,-0.13766495,-0.63694050,-0.14803012,-0.72607686,-0.00622768,-0.40442080,0.00444866,-0.58382275,0.01266746,-0.70022096,0.02029696,-0.80379364,0.06153799,-0.37774657,0.11092600,-0.53505294,0.14319060,-0.64288653,0.16697757,-0.74008725,0.11643524,-0.31916614,0.17791949,-0.42475409,0.21857695,-0.49779899,0.25131448,-0.56831298
2,OPEN,0.00000000,0.00000000,-0.11023633,-0.06598224,-0.19677695,-0.17252411,-0.26877645,-0.26322051,-0.33897190,-0.32121112,-0.08372392,-0.38232042,-0.11691428,-0.53508801,-0.13485487,-0.63423667,-0.14572580,-0.72339523,-0.00249138,-0.40261967,0.00649582,-0.58167971,0.01314226,-0.70000641,0.01975345,-0.80555840,0.06476355,-0.37482585,0.11348934,-0.53362625,0.14503673,-0.64407018,0.16844504,-0.74319746,0.11934453,-0.31521750,0.18100434,-0.42144598,0.22113711,-0.49714484,0.25354448,-0.57067930
2,OPEN,0.00000000,0.00000000,-0.10913449,-0.06555475,-0.19847245,-0.16549394,-0.26961619,-0.25108674,-0.33686963,-0.31288523,-0.08669226,-0.37823396,-0.11940240,-0.53268867,-0.13792373,-0.63439981,-0.14936184,-0.72387770,-0.00430713,-0.39851179,0.00615836,-0.58066565,0.01368436,-0.70042309,0.02072628,-0.80454167,0.06380647,-0.37086756,0.11221677,-0.53148560,0.14311804,-0.64078448,0.16636180,-0.73990398,0.12000000,-0.31102790,0.18261750,-0.41697225,0.22381820,-0.49365784,0.25702658,-0.56862038
2,OPEN,0.00000000,0.00000000,-0.11010489,-0.06544017,-0.19890344,-0.16774355,-0.27083425,-0.25575961,-0.33867970,-0.31703433,-0.08618977,-0.37934366,-0.11918832,-0.53458366,-0.13785308,-0.63519594,-0.14933407,-0.72461292,-0.00510370,-0.39863963,0.00434466,-0.57931839,0.01121166,-0.69899158,0.01817484,-0.80517957,0.06240642,-0.37131761,0.11113290,-0.53132898,0.14286931,-0.63982920,0.16701986,-0.73782473,0.11783505,-0.31287200,0.17973529,-0.41909597,0.22082130,-0.49502844,0.25435137,-0.56836064
2,OPEN,0.00000000,0.00000000,-0.11199948,-0.06314735,-0.19709112,-0.16395900,-0.26634129,-0.25529775,-0.33765703,-0.31696007,-0.08293653,-0.37523844,-0.11450987,-0.53025025,-0.13117858,-0.63175970,-0.14060674,-0.72350022,-0.00093942,-0.39368604,0.01038933,-0.57429048,0.01821328,-0.69340726,0.02632102,-0.80075194,0.06661465,-0.36502502,0.11716356,-0.52423403,0.14936704,-0.63537766,0.17394863,-0.73708058,0.12143782,-0.30509599,0.18582043,-0.41080650,0.22755388,-0.48675296,0.26133907,-0.56193756
2,OPEN,0.00000000,0.00000000,-0.11070764,-0.06707912,-0.19461445,-0.17018058,-0.26498354,-0.26121831,-0.33683579,-0.31887096,-0.08206856,-0.38084959,-0.11238526,-0.53516409,-0.12923946,-0.63574345,-0.13936221,-0.72686715,-0.00007541,-0.39908571,0.01216976,-0.57726657,0.01940806,-0.69540120,0.02613691,-0.80280016,0.06798032,-0.37125377,0.11799235,-0.52907684,0.14994050,-0.63809751,0.17359599,-0.73750719,0.12255420,-0.31220468,0.18534449,-0.41825583,0.22626280,-0.49395232,0.25941240,-0.56748030
2,OPEN,0.00000000,0.00000000,-0.11081449,-0.06678936,-0.19499710,-0.17227905,-0.26434014,-0.26459919,-0.33516804,-0.32226997,-0.08174867,-0.38102954,-0.11222683,-0.53556241,-0.12914156,-0.63630887,-0.13977689,-0.72731127,-0.00018623,-0.39928485,0.01251440,-0.57881853,0.01911620,-0.69701098,0.02452062,-0.80380163,0.06792774,-0.37183195,0.11824449,-0.53058977,0.15010304,-0.64083810,0.17331775,-0.74071008,0.12250874,-0.31289922,0.18508852,-0.41910282,0.22646716,-0.49501977,0.25972938,-0.56824198
2,OPEN,0.00000000,0.00000000,-0.11105814,-0.06405483,-0.19510967,-0.17026532,-0.26485728,-0.26407310,-0.33676923,-0.32152642,-0.08232824,-0.38079550,-0.11422887,-0.53511990,-0.13166898,-0.63566683,-0.14233852,-0.72712190,-0.00086736,-0.40008893,0.00964234,-0.57950265,0.01635593,-0.69750418,0.02291821,-0.80411098,0.06716700,-0.37254647,0.11729035,-0.53184899,0.14915494,-0.64195017,0.17261315,-0.74124429,0.12161053,-0.31270900,0.18457271,-0.41969143,0.22505718,-0.49577474,0.25770998,-0.56926336
2,OPEN,0.00000000,0.00000000,-0.11169441,-0.06555945,-0.19634875,-0.17659253,-0.26611306,-0.27009892,-0.33799913,-0.32576875,-0.08369016,-0.38460121,-0.11452146,-0.53992006,-0.13179122,-0.63989931,-0.14263200,-0.73108245,-0.00366276,-0.40353925,0.00725699,-0.58229776,0.01406819,-0.70008859,0.02026082,-0.80574133,0.06400398,-0.37610063,0.11332717,-0.53471583,0.14517902,-0.64512289,0.16865915,-0.74427750,0.11867072,-0.31613402,0.18133528,-0.42313721,0.22154820,-0.49952464,0.25426847,-0.57238722
2,OPEN,0.00000000,0.00000000,-0.11187431,-0.06790711,-0.19600171,-0.17712196,-0.26617426,-0.26904782,-0.33681763,-0.32653409,-0.08335187,-0.38545265,-0.11283576,-0.54169468,-0.12989074,-0.64189402,-0.14168992,-0.73243393,-0.00263256,-0.40395577,0.00968168,-0.58336168,0.01644707,-0.70159935,0.02182739,-0.80665512,0.06595969,-0.37609978,0.11604250,-0.53417812,0.14812629,-0.64390510,0.17140568,-0.74221334,0.12195782,-0.31547123,0.18465046,-0.42131094,0.22330935,-0.49690237,0.25420480,-0.56872393
2,OPEN,0.00000000,0.00000000,-0.11167277,-0.06901920,-0.19611124,-0.17669009,-0.26650725,-0.26894710,-0.33730333,-0.32662521,-0.08253958,-0.38584167,-0.11216287,-0.54260673,-0.12962155,-0.64356466,-0.14115718,-0.73491089,-0.00246392,-0.40396589,0.01036414,-0.58324132,0.01772482,-0.70122105,0.02376696,-0.80637662,0.06577180,-0.37613794,0.11637178,-0.53240096,0.14829886,-0.64077135,0.17134994,-0.73787762,0.12152800,-0.31610640,0.18461542,-0.42133277,0.22325160,-0.49621705,0.25409902,-0.56709998
2,OPEN,0.00000000,0.00000000,-0.11100231,-0.07069319,-0.19393548,-0.17963204,-0.26306776,-0.27336515,-0.33518883,-0.32916719,-0.08272735,-0.38449245,-0.11237130,-0.54142315,-0.13115208,-0.64062643,-0.14475279,-0.73236271,-0.00224258,-0.40282139,0.01039577,-0.58137995,0.01735453,-0.69970332,0.02285239,-0.80642315,0.06622002,-0.37541962,0.11728940,-0.53140639,0.14995318,-0.63989243,0.17320230,-0.73793694,0.12235940,-0.31559436,0.18521881,-0.42225478,0.22462048,-0.49653609,0.25615007,-0.56694872
2,OPEN,0.00000000,0.00000000,-0.11025779,-0.06889455,-0.19319035,-0.17806129,-0.26275481,-0.27277983,-0.33468763,-0.32839800,-0.08186587,-0.38608408,-0.11273964,-0.54166156,-0.13048646,-0.64220894,-0.14148168,-0.73369373,-0.00157175,-0.40484411,0.01094870,-0.58275462,0.01855562,-0.69996637,0.02548539,-0.80506641,0.06680248,-0.37723444,0.11870917,-0.53478912,0.15148828,-0.64349438,0.17539299,-0.74074928,0.12252084,-0.31667998,0.18648768,-0.42263375,0.22631992,-0.49710981,0.25849706,-0.56777310
2,OPEN,0.00000000,0.00000000,-0.11415330,-0.06556531,-0.19762727,-0.17498616,-0.26596604,-0.26842434,-0.33762881,-0.32546796,-0.08391031,-0.38633205,-0.11458388,-0.54238602,-0.13061094,-0.64394971,-0.13969382,-0.73575831,-0.00253533,-0.40514090,0.00889532,-0.58463783,0.01777113,-0.70121879,0.02606301,-0.80394234,0.06640560,-0.37733212,0.11568614,-0.53498170,0.14739336,-0.64352973,0.17077450,-0.74079464,0.12253359,-0.31660665,0.18559182,-0.42264815,0.22522650,-0.49556276,0.25707844,-0.56510684
2,OPEN,0.00000000,0.00000000,-0.11217950,-0.06799651,-0.19648481,-0.17559168,-0.26525150,-0.26768099,-0.33614713,-0.32442224,-0.08171808,-0.38072816,-0.11302188,-0.53740634,-0.12910652,-0.63909589,-0.13751211,-0.73126186,-0.00024628,-0.39953134,0.01149549,-0.58044503,0.01974870,-0.69827845,0.02762300,-0.80249591,0.06804374,-0.37236579,0.11961745,-0.53146125,0.15063931,-0.64018268,0.17323518,-0.73769237,0.12317630,-0.31264148,0.18829700,-0.41809992,0.22863083,-0.49123953,0.26051049,-0.56165655
2,OPEN,0.00000000,0.00000000,-0.11298732,-0.06960674,-0.19652485,-0.17732536,-0.26387808,-0.26998239,-0.33490354,-0.32534276,-0.08131745,-0.38085839,-0.11245097,-0.53914597,-0.12796241,-0.64047202,-0.13599606,-0.73275735,0.00071323,-0.39941090,0.01385571,-0.58228711,0.02253622,-0.70002231,0.03083525,-0.80350481,0.06854363,-0.37230748,0.11927461,-0.53035303,0.15120617,-0.63833990,0.17481027,-0.73464918,0.12284033,-0.31298058,0.18684236,-0.41853054,0.22788948,-0.49160811,0.26039472,-0.56152205
2,OPEN,0.00000000,0.00000000,-0.11509053,-0.06849669,-0.19879517,-0.17646885,-0.26649492,-0.27102329,-0.33804363,-0.32656182,-0.08255037,-0.38143433,-0.11367245,-0.54094255,-0.12926456,-0.64282881,-0.13707081,-0.73552006,-0.00064493,-0.39971135,0.01156528,-0.58135877,0.02031110,-0.69801349,0.02895500,-0.80114761,0.06814091,-0.37232948,0.11824092,-0.53153211,0.14989670,-0.63976969,0.17380336,-0.73665073,0.12413233,-0.31279026,0.18736805,-0.41985620,0.22774878,-0.49339659,0.26042316,-0.56401158
2,OPEN,0.00000000,0.00000000,-0.11601431,-0.06888882,-0.20007578,-0.17894823,-0.26703692,-0.27440262,-0.33799696,-0.32937995,-0.08681292,-0.38314135,-0.11667652,-0.54202798,-0.13206784,-0.64375788,-0.14087878,-0.73629104,-0.00465765,-0.40173506,0.01009001,-0.58417401,0.01915524,-0.70069966,0.02734508,-0.80349113,0.06449046,-0.37475502,0.11541173,-0.53524817,0.14654984,-0.64475686,0.17010675,-0.74332232,0.12079179,-0.31475930,0.18365228,-0.42175830,0.22410111,-0.49502994,0.25731976,-0.56496287
2,OPEN,0.00000000,0.00000000,-0.11441297,-0.07162392,-0.19727860,-0.18577008,-0.26537663,-0.28188927,-0.33808423,-0.33159930,-0.08434843,-0.38567156,-0.11581156,-0.54349993,-0.13244761,-0.64531265,-0.14190356,-0.73872008,-0.00288103,-0.40414532,0.01040523,-0.58440270,0.01871504,-0.70124992,0.02673739,-0.80523354,0.06588605,-0.37724171,0.11660700,-0.53544732,0.14813654,-0.64441595,0.17172233,-0.74158047,0.12123484,-0.31723897,0.18339309,-0.42330915,0.22280189,-0.49672290,0.25487357,-0.56649349
2,OPEN,0.00000000,0.00000000,-0.11514978,-0.07128292,-0.19839520,-0.18477791,-0.26602663,-0.28039780,-0.33742292,-0.33224029,-0.08360964,-0.38545629,-0.11379092,-0.54343667,-0.12946266,-0.64551415,-0.13820592,-0.73877616,-0.00214578,-0.40381249,0.01153480,-0.58502931,0.02023181,-0.70147146,0.02836064,-0.80425640,0.06661547,-0.37679423,0.11630402,-0.53618480,0.14724528,-0.64516846,0.17057369,-0.74213485,0.12196361,-0.31686489,0.18353349,-0.42304099,0.22374052,-0.49560111,0.25685954,-0.56443934
2,OPEN,0.00000000,0.00000000,-0.11404530,-0.07361452,-0.19641779,-0.18772593,-0.26474487,-0.28296319,-0.33664344,-0.33251647,-0.08152735,-0.38595073,-0.11166245,-0.54414814,-0.12758404,-0.64590197,-0.13646603,-0.73939742,-0.00041279,-0.40417545,0.01386791,-0.58519638,0.02214918,-0.70135464,0.02961670,-0.80444328,0.06853191,-0.37755280,0.11864480,-0.53627858,0.14902843,-0.64539777,0.17174285,-0.74266828,0.12410547,-0.31813457,0.18560478,-0.42405289,0.22503747,-0.49673889,0.25738603,-0.56537254
2,OPEN,0.00000000,0.00000000,-0.11437767,-0.07004205,-0.19747158,-0.18626904,-0.26605390,-0.28291172,-0.33879783,-0.33238176,-0.08277198,-0.38672897,-0.11392719,-0.54442078,-0.13039910,-0.64542175,-0.13945545,-0.73799163,-0.00170065,-0.40485662,0.01222597,-0.58328582,0.02000303,-0.69912146,0.02749430,-0.80245444,0.06702569,-0.37768204,0.11826339,-0.53473704,0.14993930,-0.64342008,0.17413448,-0.74092839,0.12217935,-0.31757215,0.18474667,-0.42323944,0.22475194,-0.49628292,0.25791556,-0.56574101
2,OPEN,0.00000000,0.00000000,-0.11489017,-0.06944033,-0.19832134,-0.18665137,-0.26640449,-0.28436538,-0.33886857,-0.33523066,-0.08337700,-0.38758824,-0.11491724,-0.54604959,-0.13210100,-0.64758892,-0.14229927,-0.74041649,-0.00228218,-0.40570289,0.01165994,-0.58503782,0.01942837,-0.70080249,0.02661967,-0.80350969,0.06643506,-0.37875556,0.11663737,-0.53645754,0.14846444,-0.64522213,0.17273372,-0.74259070,0.12193262,-0.31872404,0.18367244,-0.42542189,0.22355980,-0.49870197,0.25642310,-0.56793368
2,OPEN,0.00000000,0.00000000,-0.11318688,-0.07239510,-0.19747341,-0.18507249,-0.26719853,-0.28024873,-0.33954797,-0.33217017,-0.08489248,-0.38393931,-0.11517999,-0.54289479,-0.13089941,-0.64402774,-0.13961154,-0.73593560,-0.00356173,-0.40223907,0.00978232,-0.58419531,0.01833199,-0.70028988,0.02659612,-0.80291758,0.06568984,-0.37532518,0.11647452,-0.53426195,0.14865496,-0.64280240,0.17306599,-0.74027203,0.12205559,-0.31521410,0.18429909,-0.42131181,0.22391469,-0.49383035,0.25654209,-0.56278290
2,OPEN,0.00000000,0.00000000,-0.11535729,-0.07052690,-0.19888437,-0.18325141,-0.26779478,-0.27969463,-0.33986771,-0.33338650,-0.08662499,-0.38369424,-0.11754441,-0.54156550,-0.13290129,-0.64193100,-0.14106662,-0.73493679,-0.00515160,-0.40290921,0.00711648,-0.58514028,0.01566189,-0.70105205,0.02435378,-0.80443034,0.06337089,-0.37533287,0.11488110,-0.53449133,0.14641495,-0.64416537,0.17034051,-0.74246056,0.11835129,-0.31483032,0.18056307,-0.42034803,0.22089950,-0.49395405,0.25417928,-0.56458540
2,OPEN,0.00000000,0.00000000,-0.11371548,-0.07047477,-0.19734823,-0.18469528,-0.26670480,-0.28139558,-0.34024499,-0.33229095,-0.08674969,-0.38392680,-0.11737316,-0.54260194,-0.13353562,-0.64291049,-0.14302081,-0.73488922,-0.00580128,-0.40254602,0.00661765,-0.58480507,0.01484975,-0.70158532,0.02310721,-0.80520439,0.06303642,-0.37511618,0.11468730,-0.53411961,0.14673124,-0.64301351,0.17093899,-0.74109547,0.11923954,-0.31430865,0.18106442,-0.41914572,0.22026182,-0.49194174,0.25275239,-0.56122005
2,OPEN,0.00000000,0.00000000,-0.11329356,-0.07207070,-0.19729521,-0.18587583,-0.26736319,-0.28252578,-0.34108262,-0.33349820,-0.08505663,-0.38496333,-0.11625834,-0.54404856,-0.13273771,-0.64572008,-0.14154200,-0.73889596,-0.00475002,-0.40360984,0.00617363,-0.58433858,0.01442884,-0.70094134,0.02326733,-0.80500361,0.06355955,-0.37638365,0.11472700,-0.53471022,0.14705535,-0.64394446,0.17160890,-0.74213483,0.11903754,-0.31606116,0.18054228,-0.42115076,0.21971041,-0.49475399,0.25218729,-0.56504612
2,OPEN,0.00000000,0.00000000,-0.11619960,-0.07128808,-0.20036263,-0.18340408,-0.26814989,-0.28042721,-0.33976535,-0.33466509,-0.08496359,-0.38484704,-0.11532038,-0.54343918,-0.13160161,-0.64490218,-0.14093048,-0.73766562,-0.00420930,-0.40369171,0.00724943,-0.58485696,0.01510499,-0.70114973,0.02275620,-0.80453928,0.06398173,-0.37676609,0.11425757,-0.53597197,0.14639856,-0.64501571,0.17055991,-0.74266780,0.11917723,-0.31743295,0.18096176,-0.42451444,0.22099470,-0.49828288,0.25413409,-0.56876092
2,OPEN,0.00000000,0.00000000,-0.11515182,-0.07100823,-0.19939615,-0.18166371,-0.26857649,-0.27788765,-0.34138545,-0.33172286,-0.08344628,-0.38373269,-0.11405311,-0.54247745,-0.13027921,-0.64404411,-0.13979020,-0.73655469,-0.00191822,-0.40149739,0.01025352,-0.58160779,0.01785844,-0.69761642,0.02510154,-0.80200877,0.06643537,-0.37392532,0.11725631,-0.53271895,0.14851782,-0.64281350,0.17179532,-0.74253767,0.12140855,-0.31404943,0.18380945,-0.42059949,0.22341643,-0.49474590,0.25592681,-0.56639151
2,OPEN,0.00000000,0.00000000,-0.11238218,-0.07449427,-0.19630531,-0.18879868,-0.26668348,-0.28512017,-0.34047019,-0.33282582,-0.08328391,-0.38436373,-0.11515098,-0.54348109,-0.13234296,-0.64347033,-0.14237281,-0.73449591,-0.00380013,-0.40237388,0.00762621,-0.58204652,0.01519795,-0.69876548,0.02309353,-0.80258815,0.06390564,-0.37569704,0.11596953,-0.53278614,0.14919628,-0.64079001,0.17462880,-0.73810773,0.11902245,-0.31712799,0.18200010,-0.42212242,0.22229665,-0.49458162,0.25606335,-0.56367568
2,OPEN,0.00000000,0.00000000,-0.11502179,-0.07228409,-0.20118889,-0.18271628,-0.27069085,-0.27849550,-0.34208845,-0.33122720,-0.08672093,-0.38199884,-0.11825314,-0.54221799,-0.13434137,-0.64387579,-0.14333369,-0.73682147,-0.00553417,-0.39963826,0.00613108,-0.58071027,0.01452841,-0.69691934,0.02267537,-0.80157051,0.06294537,-0.37222603,0.11401588,-0.53049894,0.14692615,-0.63975844,0.17203546,-0.73918553,0.11866773,-0.31299018,0.18164251,-0.41845499,0.22222155,-0.49146482,0.25581180,-0.56221580
2,OPEN,0.00000000,0.00000000,-0.11491211,-0.07385729,-0.19850212,-0.18603614,-0.26709850,-0.28174034,-0.33902298,-0.33307309,-0.08293095,-0.38228258,-0.11361659,-0.54167806,-0.12986888,-0.64435645,-0.13895469,-0.73748709,-0.00231920,-0.39986943,0.00895056,-0.58211348,0.01748945,-0.69878907,0.02601580,-0.80272181,0.06563540,-0.37236653,0.11774185,-0.53231835,0.15034580,-0.64246535,0.17489642,-0.74173101,0.12066480,-0.31299339,0.18322180,-0.41871916,0.22378967,-0.49243602,0.25733069,-0.56350358
2,OPEN,0.00000000,0.00000000,-0.11404601,-0.07341507,-0.19919620,-0.18625025,-0.26839502,-0.28096456,-0.34008811,-0.33209958,-0.08458496,-0.38166052,-0.11523353,-0.54083007,-0.13151910,-0.64253910,-0.14094613,-0.73550021,-0.00362555,-0.39983869,0.00780232,-0.58187120,0.01595344,-0.69841477,0.02373220,-0.80236769,0.06503714,-0.37283939,0.11677817,-0.53174720,0.14896348,-0.64189746,0.17306112,-0.74189190,0.12067139,-0.31355849,0.18272721,-0.41927283,0.22332133,-0.49268395,0.25674192,-0.56325520
